Id,language,Quote,Quote_url,Author,Author_Profile,Tags
1256043,en,"Do you hate people?”

“I don't hate them… I just feel better when they're not around.",https://quotepark.com/quotes/1256043-charles-bukowski-do-you-hate-people-i-dont-hate-them-i-just-f/,Charles Bukowski,https://quotepark.com/authors/charles-bukowski/,"Hate, People, Feeling, doing, feel"
1261770,en,"He is half of my soul, as the poets say.",https://quotepark.com/quotes/1261770-madeline-miller-he-is-half-of-my-soul-as-the-poets-say/,Madeline Miller,https://quotepark.com/authors/madeline-miller/,"Soul, half, poet"
1886787,en,"Remember that this world which you covet so ardently and attempt to acquire so earnestly, and which sometimes annoys you and sometimes pleases you so much, is neither your home nor a permanent destination. You have not been created for it, nor invited to it as your resting-place. It shall neither remain with you for ever, nor will you remain in it eternally. If it has enticed you away with its charrns, it has also warned and cautioned you of real dangers lurking in its folds. Take account of the warnings it has given you and do not be seduced or deceived by its allurements. Let these warnings frighten you from being too greedy to possess it. Try to advance towards the place where you are invited for eternal bliss and turn your face away from the vicious world.",https://quotepark.com/quotes/1886787-ali-remember-that-this-world-which-you-covet-so-ardent/,Ali,https://quotepark.com/authors/ali/,"World, Home, account, accountability, accountant, accounting, advance, advancement, attempt, being, caution, danger, destination, doing, eternity, face, fold, invitation, invite, place, possession, real, remains, rest, try, turn, turning, warning"
1973990,en,"If you're afraid to fail, then you're probably going to fail.",https://quotepark.com/quotes/1973990-kobe-bryant-if-youre-afraid-to-fail-then-youre-probably-goi/,Kobe Bryant,https://quotepark.com/authors/kobe-bryant/,"fail, going, probability"
1934205,en,"Dreams are like stars; you may never touch them, but if you follow them, they will lead you to your destiny.",https://quotepark.com/quotes/1934205-liam-payne-dreams-are-like-stars-you-may-never-touch-them-b/,Liam Payne,https://quotepark.com/authors/liam-payne/,"Dreams, Star, destiny, dream, follower, following, lead, leading, likeness, touch"
2111213,en,You must allow your free-will to roam as freely as you want and delve deep into your dreams. Never limit yourself nor live according to the appetite of someone else.,https://quotepark.com/quotes/2111213-mwanandeke-kindembo-you-must-allow-your-free-will-to-roam-as-freely-as/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Dreams, accord, accordance, allowance, appetite, deep, dream, limit, limitation, living, someone, want, yourself"
1018113,en,It ain't no fun if the homies can't have none.,https://quotepark.com/quotes/1018113-snoop-dogg-it-aint-no-fun-if-the-homies-cant-have-none/,Snoop Dogg,https://quotepark.com/authors/snoop-dogg/,fun
1914461,en,"I obtained scientific guidance and stimulation mainly through personal mathematical contacts in Erlangen and in Göttingen. Above all I am indebted to Mr. E. Fischer from whom I received the decisive impulse to study abstract algebra from an arithmetical viewpoint, and this remained the governing idea for all my later work.",https://quotepark.com/quotes/1914461-emmy-noether-i-obtained-scientific-guidance-and-stimulation-mai/,Emmy Noether,https://quotepark.com/authors/emmy-noether/,"Mathematics, Idea, Decision, Study, Personality, algebra, arithmetic, contact, governance, government, guidance, impulse, person, personal, receiver, remains, stimulation, work, working"
2034583,en,"In a world that changes at an exponential rate, members of such world community have to be very proficient in finding reasonable solutions to the problems that they face by themselves.",https://quotepark.com/quotes/2034583-sukavich-rangsitpol-in-a-world-that-changes-at-an-exponential-rate-me/,Sukavich Rangsitpol,https://quotepark.com/authors/sukavich-rangsitpol/,"World, Communication, Problem, Change, community, face, finding, member, rate, rating, reason, solution"
118171,en,"When I came back to my native country, after all the stories about Hitler, I couldn't ride in the front of the bus. I had to go to the back door. I couldn't live where I wanted. I wasn't invited to shake hands with Hitler, but I wasn't invited to the White House to shake hands with the President, either.",https://quotepark.com/quotes/118171-jesse-owens-when-i-came-back-to-my-native-country-after-all-t/,Jesse Owens,https://quotepark.com/authors/jesse-owens/,"presidente, Housing, Country, back, bus, door, front, going, hand, handful, house, invitation, invite, living, native, presidency, president, ride, riding, story, want, white"
1337774,en,"If I am to speak ten minutes, I need a week for preparation; if fifteen minutes, three days; if half an hour, two days; if an hour, I am ready now.",https://quotepark.com/quotes/1337774-woodrow-wilson-if-i-am-to-speak-ten-minutes-i-need-a-week-for-pr/,Woodrow Wilson,https://quotepark.com/authors/woodrow-wilson/,"day, half, hour, minute, need, preparation, readiness, speaking, week"
2110824,en,God should be welcomed in the heart and not in the act of worship alone.,https://quotepark.com/quotes/2110824-mwanandeke-kindembo-god-should-be-welcomed-in-the-heart-and-not-in-the/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"God, Heart, act, welcome, worship, worshiper"
760996,en,"When the Missionaries arrived, the Africans had the land and the Missionaries had the Bible. They taught how to pray with our eyes closed. When we opened them, they had the land and we had the Bible.",https://quotepark.com/quotes/760996-jomo-kenyatta-when-the-missionaries-arrived-the-africans-had-th/,Jomo Kenyatta,https://quotepark.com/authors/jomo-kenyatta/,"arrival, close, closing, eye, land, landing, missionary, opening, pray"
868407,en,"Everyone should consider his
body as a priceless gift from
one whom he loves above all, a
marvelous work of art, of
indescribable beauty, and
mystery beyond human conception, and so delicate that
a word, a breath, a look, nay, a
thought may injure it.",https://quotepark.com/quotes/868407-nikola-tesla-everyone-should-consider-his-body-as-a-priceless-g/,Nikola Tesla,https://quotepark.com/authors/nikola-tesla/,"Love, Beauty, Art, beyond, body, breath, concept, conception, everyone, gift, human, humanity, look, mystery, thought, word, wording, work, working"
1404637,en,The noblest art is that of making others happy,https://quotepark.com/quotes/1404637-pt-barnum-the-noblest-art-is-that-of-making-others-happy/,P.T. Barnum,https://quotepark.com/authors/pt-barnum/,"Happiness, Art, happiness, making, other"
2111836,en,You must be willing to pay the price of being called an “adult”. Stop and reflect upon your life.,https://quotepark.com/quotes/2111836-mwanandeke-kindembo-you-must-be-willing-to-pay-the-price-of-being-call/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Life, adult, being, call, pay, price, pricing, reflection, stop"
1925140,en,First say to yourself what you would be; and then do what you have to do.,https://quotepark.com/quotes/1925140-epictetus-first-say-to-yourself-what-you-would-be-and-then/,Epictetus,https://quotepark.com/authors/epictetus/,"doing, first, yourself, Peaceful, Positive"
1346045,en,"I do believe it is possible to create, even without ever writing a word or painting a picture, by simply molding one’s inner life. And that too is a deed.",https://quotepark.com/quotes/1346045-etty-hillesum-i-do-believe-it-is-possible-to-create-even-withou/,Etty Hillesum,https://quotepark.com/authors/etty-hillesum/,"Life, Painting, believer, deed, doing, evening, molding, paint, picture, possibility, possible, word, wording, writing"
1158993,en,You must never be fearful about what you are doing when it is right.,https://quotepark.com/quotes/1158993-rosa-parks-you-must-never-be-fearful-about-what-you-are-doing/,Rosa Parks,https://quotepark.com/authors/rosa-parks/,"Fear, doing, right"
274705,en,"I've always been misrepresented. You know, I could dress in a clown costume and laugh with the happy people but they'd still say I'm a dark personality.",https://quotepark.com/quotes/274705-tim-burton-ive-always-been-misrepresented-you-know-i-could/,Tim Burton,https://quotepark.com/authors/tim-burton/,"Happiness, People, Personality, costume, dark, darkness, dress, dressing, happiness, laugh, person, personal, still"
1801319,en,"The Krzyżtopór castle which was built in the 17th century belongs to the most splendid Polish buildings of the defensive and palatial character. The castle was famous for its design which accounted for the principles of the division of time (4 towers, 12 large halls, 52 rooms and 365 windows).",https://quotepark.com/quotes/1801319-marek-zukow-karczewski-the-krzyztopor-castle-which-was-built-in-the-17th/,Marek Żukow-Karczewski,https://quotepark.com/authors/marek-zukow-karczewski/,"Time, account, accountability, accountant, accounting, building, castle, century, character, defense, design, designation, designer, division, hall, most, polish, principle, room, timing, tower, window"
759516,en,I think everybody's weird. We should all celebrate our individuality and not be embarrassed or ashamed of it.,https://quotepark.com/quotes/759516-johnny-depp-i-think-everybodys-weird-we-should-all-celebrate/,Johnny Depp,https://quotepark.com/authors/johnny-depp/,"Thinking, celebration, celebrity, embarrassment, everybody, individual, weird"
2103252,en,You can say anything about me; as you please… But I am what I am and that's something that you can never be,https://quotepark.com/quotes/2103252-cornelius-keagon-you-can-say-anything-about-me-as-you-please-but/,Cornelius Keagon,https://quotepark.com/authors/cornelius-keagon/,"anything, something"
1092793,en,"Those who want to live, let them fight, and those who do not want to fight in this world of eternal struggle do not deserve to live.",https://quotepark.com/quotes/1092793-adolf-hitler-those-who-want-to-live-let-them-fight-and-those/,Adolf Hitler,https://quotepark.com/authors/adolf-hitler/,"World, Fight, doing, eternity, living, struggle, want"
1309215,en,Laugh as much as you breathe and love as long as you live.,https://quotepark.com/quotes/1309215-johnny-depp-laugh-as-much-as-you-breathe-and-love-as-long-as-y/,Johnny Depp,https://quotepark.com/authors/johnny-depp/,"Love, breath, laugh, living, Good Morning, Love"
674693,en,All the darkness in the world cannot extinguish the light of a single candle.,https://quotepark.com/quotes/674693-francis-of-assisi-all-the-darkness-in-the-world-cannot-extinguish-th/,Francis of Assisi,https://quotepark.com/authors/francis-of-assisi/,"World, Light, candle, dark, darkness, lighting"
1864399,en,"My unhappiness was the unhappiness of a person who could not say no. I had been intimidated by the fear that if I declined something offered me, a yawning crevice would open between the other person's heart and myself which could never be mended through all eternity.",https://quotepark.com/quotes/1864399-osamu-dazai-my-unhappiness-was-the-unhappiness-of-a-person-who/,Osamu Dazai,https://quotepark.com/authors/osamu-dazai/,"Fear, Heart, Personality, declination, decline, eternity, offer, offering, opening, other, person, personal, something"
919139,en,"Where There is a will
there is a will
to search and discover
a better day

Where a positive heart
is all you need
to rise beyond
and succeed

Where young minds grow
and respect each other
based on their deeds
and not their color

when times are dim
say as I say
""Where there's a will
there's a way!",https://quotepark.com/quotes/919139-tupac-shakur-where-there-is-a-will-there-is-a-will-to-search-an/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"Color, Way, Search, Time, Heart, base, beyond, day, deed, mind, need, other, position, respect, rise, timing, young"
2111457,en,Love is the only key to open the doors of paradise.,https://quotepark.com/quotes/2111457-mwanandeke-kindembo-love-is-the-only-key-to-open-the-doors-of-paradise/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Love, door, key, opening, paradise"
1498771,en,"Sweat saves blood, blood saves lives, but brains saves both.",https://quotepark.com/quotes/1498771-erwin-rommel-sweat-saves-blood-blood-saves-lives-but-brains-s/,Erwin Rommel,https://quotepark.com/authors/erwin-rommel/,"blood, brain, living, saving, savings, sweat"
1947505,en,They got money for wars but they can’t feed the poor. ,https://quotepark.com/quotes/1947505-tupac-shakur-they-got-money-for-wars-but-they-cant-feed-the-po/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"Money, War, feed, feeding, poor"
1774664,en,Mozart didn't need a scheme for his music. He played and sang with the heavenly lightness of a child.,https://quotepark.com/quotes/1774664-joseph-goebbels-mozart-didnt-need-a-scheme-for-his-music-he-play/,Joseph Goebbels,https://quotepark.com/authors/joseph-goebbels/,"Music, Light, child, lighting, need, play, scheme"
2110819,en,"Education is the result of self-learning, being taught by one or more people. Learning is the key word here. Schools, colleges and universities only divide you into CLASSES according to your level of understanding.",https://quotepark.com/quotes/2110819-mwanandeke-kindembo-education-is-the-result-of-self-learning-being-ta/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"People, Education, School, Understanding, Learning, Universe, accord, accordance, being, class, college, divide, divider, key, level, result, self, university, word, wording"
1314306,en,There is nothing on this earth more to be prized than true friendship.,https://quotepark.com/quotes/1314306-thomas-aquinas-there-is-nothing-on-this-earth-more-to-be-prized-t/,Thomas Aquinas,https://quotepark.com/authors/thomas-aquinas/,"Friendship, earth, nothing, prize, Happy, Friendship, For Friend, For Bestfriend"
1884692,en,"If you don't like this, I'll stop writing music.",https://quotepark.com/quotes/1884692-antonio-vivaldi-if-you-dont-like-this-ill-stop-writing-music/,Antonio Vivaldi,https://quotepark.com/authors/antonio-vivaldi/,"Music, likeness, stop, writing"
1440194,en,"You must live in the present, launch yourself on every wave, find your eternity in each moment. Fools stand on their island of opportunities and look toward another land. There is no other land; there is no other life but this.",https://quotepark.com/quotes/1440194-henry-david-thoreau-you-must-live-in-the-present-launch-yourself-on-e/,Henry David Thoreau,https://quotepark.com/authors/henry-david-thoreau/,"Life, Fools, eternity, finding, fool, island, land, landing, living, look, moment, opportunity, other, present, presentation, stand, standing, wave, yourself"
1429656,en,Living itself is the source of sin.,https://quotepark.com/quotes/1429656-osamu-dazai-living-itself-is-the-source-of-sin/,Osamu Dazai,https://quotepark.com/authors/osamu-dazai/,"living, sin, source"
2013241,en,"To trust is a profound commitment, and to trust is to make oneself vulnerable... It’s such an optimistic act, because you’re putting your faith in the hands of someone or something which you expect to remain constant, even if the circumstances change.",https://quotepark.com/quotes/2013241-tom-hiddleston-to-trust-is-a-profound-commitment-and-to-trust-is/,Tom Hiddleston,https://quotepark.com/authors/tom-hiddleston/,"Making love, Faith, Change, act, circumstance, commitment, constant, evening, expectancy, expectation, faithful, hand, handful, making, optimist, put, remains, someone, something, trust"
1931042,en,A leader leads by example not by force.,https://quotepark.com/quotes/1931042-sun-tzu-a-leader-leads-by-example-not-by-force/,Sun Tzu,https://quotepark.com/authors/sun-tzu/,"example, force, lead, leader, leading"
2013251,en,"I didn’t grow up in a man’s man world. I grew up with my mum and my sister. But I definitely think in the last two years, I’ve become a lot more content with who I am. I think there’s so much masculinity in being vulnerable and allowing yourself to be feminine, and I’m very comfortable with that. Growing up you don’t even know what those things mean. You have this idea of what being masculine is and as you grow up and experience more of the world, you become more comfortable with who you are. Today it’s easier to embrace masculinity in so many different things. I definitely find – through music, writing, talking with friends and being open – that some of the times when I feel most confident is when I’m allowing myself to be vulnerable. It’s something that I definitely try and do.",https://quotepark.com/quotes/2013251-harry-styles-i-didnt-grow-up-in-a-mans-man-world-i-grew-up-w/,Harry Styles,https://quotepark.com/authors/harry-styles/,"World, Music, Feeling, Confidence, Idea, Thinking, Sister, Time, Self-confidence, allowance, being, comfort, comfortable, content, contention, definition, difference, doing, evening, experience, experiment, feel, finding, friend, last, lot, man, many, mean, meaning, means, most, opening, something, talk, talking, thing, timing, today, try, writing, year, yourself"
41488,en,Show must go on!,https://quotepark.com/quotes/41488-freddie-mercury-show-must-go-on/,Freddie Mercury,https://quotepark.com/authors/freddie-mercury/,"going, show"
274704,en,"I'm not crazy, my reality is just different than yours.",https://quotepark.com/quotes/274704-tim-burton-im-not-crazy-my-reality-is-just-different-than-y/,Tim Burton,https://quotepark.com/authors/tim-burton/,"nota, Realita, Reality, crazy, difference"
275897,en,Only those who will risk going too far can possibly find out how far one can go.,https://quotepark.com/quotes/275897-ts-eliot-only-those-who-will-risk-going-too-far-can-possibl/,T.S. Eliot,https://quotepark.com/authors/ts-eliot/,"finding, going, possibility, possible, risk, Success, Happy, Courageous, Leadership, Business"
2111548,en,"Since the tree is useless on its own without the support of the roots, you must help out your fellow friend to keep humanity alive throughout every generation.",https://quotepark.com/quotes/2111548-mwanandeke-kindembo-since-the-tree-is-useless-on-its-own-without-the-s/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Support, Tree, Help, fellow, friend, general, generation, generator, human, humanity, keep, root, supporter"
280717,en,"Books are my friends, my companions. They make me laugh and cry and find meaning in life.",https://quotepark.com/quotes/280717-christopher-paolini-books-are-my-friends-my-companions-they-make-me/,Christopher Paolini,https://quotepark.com/authors/christopher-paolini/,"Life, Books, Cry, book, booking, finding, friend, laugh, making, mean, meaning, means"
1916974,en,I'm possessed by love — but isn't everybody?,https://quotepark.com/quotes/1916974-freddie-mercury-im-possessed-by-love-but-isnt-everybody/,Freddie Mercury,https://quotepark.com/authors/freddie-mercury/,"Love, everybody, possession"
1138429,en,"If you could say it in words, there would be no reason to paint.",https://quotepark.com/quotes/1138429-edward-hopper-if-you-could-say-it-in-words-there-would-be-no-re/,Edward Hopper,https://quotepark.com/authors/edward-hopper/,"Painting, paint, reason, word, wording"
1915760,en,"Life ain't a rehearsal, the camera's always rolling",https://quotepark.com/quotes/1915760-drake-life-aint-a-rehearsal-the-cameras-always-rollin/,Drake,https://quotepark.com/authors/drake/,"Life, camera, roll"
2103258,en,"Think highly of yourself, that's how you get to the top",https://quotepark.com/quotes/2103258-cornelius-keagon-think-highly-of-yourself-thats-how-you-get-to-th/,Cornelius Keagon,https://quotepark.com/authors/cornelius-keagon/,"Thinking, top, yourself"
1050638,en,"The least I can do is speak out for the hundreds of chimpanzees who, right now, sit hunched, miserable and without hope, staring out with dead eyes from their metal prisons. They cannot speak for themselves.",https://quotepark.com/quotes/1050638-jane-goodall-the-least-i-can-do-is-speak-out-for-the-hundreds-o/,Jane Goodall,https://quotepark.com/authors/jane-goodall/,"Hope, Dead, chimpanzee, doing, eye, hundred, metal, prison, prisoner, right, speaking"
969296,en,The only normal people are the ones you don't know very well.,https://quotepark.com/quotes/969296-alfred-adler-the-only-normal-people-are-the-ones-you-dont-know/,Alfred Adler,https://quotepark.com/authors/alfred-adler/,"People, normal, normalization, well"
1848302,en,"Did you ever stop to notice
All the children dead from war?
Did you ever stop to notice
This crying earth, these weeping shores?",https://quotepark.com/quotes/1848302-michael-jackson-did-you-ever-stop-to-notice-all-the-children-dead/,Michael Jackson,https://quotepark.com/authors/michael-jackson/,"War, Children, Cry, Dead, earth, notice, shore, stop"
1880955,en,"Some of them are funny. Some of them are ridiculous. Some of them are annoying. I don't want to be one of those people that complains about the rumours. I never like it when a celebrity goes on Twitter and says, ""This isn't true!""",https://quotepark.com/quotes/1880955-harry-styles-some-of-them-are-funny-some-of-them-are-ridiculou/,Harry Styles,https://quotepark.com/authors/harry-styles/,"People, celebration, celebrity, likeness, twitter, want"
1759369,en,"If people talk behind your back, it's because you're ahead of them.",https://quotepark.com/quotes/1759369-zayn-malik-if-people-talk-behind-your-back-its-because-you/,Zayn Malik,https://quotepark.com/authors/zayn-malik/,"People, back, talk, talking"
1232558,en,"When I try, I fail.
When I trust,
He succeeds.",https://quotepark.com/quotes/1232558-corrie-ten-boom-when-i-try-i-fail-when-i-trust-he-succeeds/,Corrie ten Boom,https://quotepark.com/authors/corrie-ten-boom/,"fail, trust, try"
1844065,en,"Though thou loved her as thyself,
As a self of purer clay,
Tho' her parting dims the day,
Stealing grace from all alive,
Heartily know,
When half-gods go,
The gods arrive.",https://quotepark.com/quotes/1844065-ralph-waldo-emerson-though-thou-loved-her-as-thyself-as-a-self-of-pu/,Ralph Waldo Emerson,https://quotepark.com/authors/ralph-waldo-emerson/,"Love, God, Parting, arrival, clay, day, going, grace, half, herring, part, self"
1848043,en,"You can have everything in the world and still be the loneliest man. And that is the most bitter type of loneliness, success has brought me world idolisation and millions of pounds. But it's prevented me from having the one thing we all need: A loving, ongoing relationship.",https://quotepark.com/quotes/1848043-freddie-mercury-you-can-have-everything-in-the-world-and-still-be/,Freddie Mercury,https://quotepark.com/authors/freddie-mercury/,"Love, World, Success, Loneliness, bitter, everything, man, million, most, need, pound, pounding, prevention, relationship, still, thing, type"
1789586,en,"C4 to your door, no beef no more.",https://quotepark.com/quotes/1789586-the-notorious-big-c4-to-your-door-no-beef-no-more/,The Notorious B.I.G.,https://quotepark.com/authors/the-notorious-big/,"beef, door"
2110803,en,"Knowledge is a desire that comes after acquiring power. The first type of desire is love, then wealth, health, power and knowledge.",https://quotepark.com/quotes/2110803-mwanandeke-kindembo-knowledge-is-a-desire-that-comes-after-acquiring-p/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Love, Health, Knowledge, Wealth, desire, first, power, type"
1738519,en,"A slave dreams of freedom, a free man dreams of wealth, the wealthy dream of power, and the powerful dream of freedom.",https://quotepark.com/quotes/1738519-andrzej-majewski-a-slave-dreams-of-freedom-a-free-man-dreams-of-we/,Andrzej Majewski,https://quotepark.com/authors/andrzej-majewski/,"Dreams, Freedom, Wealth, dream, man, power, slave"
1490698,en,"Do not be afraid of your difficulties. Do not wish you could be in other circumstances than you are. For when you have made the best of an adversity, it becomes the stepping stone to a splendid opportunity.",https://quotepark.com/quotes/1490698-helena-petrovna-blavatsky-do-not-be-afraid-of-your-difficulties-do-not-wish/,Helena Petrovna Blavatsky,https://quotepark.com/authors/helena-petrovna-blavatsky/,"circumstance, difficulty, doing, opportunity, other, step, stepping-stone, stone, wish"
1859730,en,We do not surrender — we win or die.,https://quotepark.com/quotes/1859730-omar-mukhtar-we-do-not-surrender-we-win-or-die/,Omar Mukhtar,https://quotepark.com/authors/omar-mukhtar/,"die, doing, win"
22008,en,People really need help but may attack you if you help them. Help people anyway!,https://quotepark.com/quotes/22008-matka-tereza-people-really-need-help-but-may-attack-you-if-you/,Matka Tereza,https://quotepark.com/authors/matka-tereza/,"People, Help, attack, attacker, need, Happy"
2107494,en,The end of the chapter is the beginning of the new chapter.,https://quotepark.com/quotes/2107494-miyuru-amarasiri-the-end-of-the-chapter-is-the-beginning-of-the-new/,Miyuru Amarasiri,https://quotepark.com/authors/miyuru-amarasiri/,"beginning, chapter, end, news, Heart Touching"
1785877,en,"Just because you read it in a magazine,
Or see it on a TV screen
Don't make it factual.",https://quotepark.com/quotes/1785877-michael-jackson-just-because-you-read-it-in-a-magazine-or-see-it/,Michael Jackson,https://quotepark.com/authors/michael-jackson/,"Reading, TV, magazine, making, read, screen, screening"
1030585,en,"Struggle is the father of all things. It is not by the principles of humanity that man lives or is able to preserve himself above the animal world, but solely by means of the most brutal struggle.",https://quotepark.com/quotes/1030585-adolf-hitler-struggle-is-the-father-of-all-things-it-is-not-by/,Adolf Hitler,https://quotepark.com/authors/adolf-hitler/,"World, Animals, animal, anime, father, human, humanity, living, man, mean, meaning, means, most, preservation, preserves, principle, sole, struggle, thing"
9045,en,"Lots of people want to ride with you in the limo, but what you want is someone who will take the bus with you when the limo breaks down.",https://quotepark.com/quotes/9045-oprah-winfrey-lots-of-people-want-to-ride-with-you-in-the-limo/,Oprah Winfrey,https://quotepark.com/authors/oprah-winfrey/,"People, break, bus, down, limo, lot, ride, riding, someone, want, Happy, Family, Friendship, Relationship, Romantic, Valentine's Day, Wedding, For Friend, For Bestfriend, For Wife, Love"
1924228,en,Just because so many things are in conflict does not mean that we ourselves should be divided.,https://quotepark.com/quotes/1924228-sophie-scholl-just-because-so-many-things-are-in-conflict-does-n/,Sophie Scholl,https://quotepark.com/authors/sophie-scholl/,"conflict, divide, divider, doe, many, mean, meaning, means, thing"
1770838,en,Man invented clothing to cover the superficial and to discover the inside.,https://quotepark.com/quotes/1770838-andrzej-majewski-man-invented-clothing-to-cover-the-superficial-and/,Andrzej Majewski,https://quotepark.com/authors/andrzej-majewski/,"Clothes, cloth, clothing, cover, inside, invention, man"
1931937,en,"Somebody, after all, had to make a start. What we wrote and said is also believed by many others. They just don't dare express themselves as we did.",https://quotepark.com/quotes/1931937-sophie-scholl-somebody-after-all-had-to-make-a-start-what-we/,Sophie Scholl,https://quotepark.com/authors/sophie-scholl/,"believer, dare, expression, making, many, other, somebody, start"
1856146,en,"Thousands of people who say they ""love"" animals sit down once or twice a day to enjoy the flesh of creatures who have been utterly deprived of everything that could make their lives worth living and who endured the awful suffering and the terror of the abattoirs— and the journey to get there— before finally leaving their miserable world, only too often after a painful death.",https://quotepark.com/quotes/1856146-jane-goodall-thousands-of-people-who-say-they-love-animals-si/,Jane Goodall,https://quotepark.com/authors/jane-goodall/,"Love, Death, Pain, People, World, Suffering, Animals, animal, anime, awe, creature, day, down, everything, final, flesh, journey, leave, living, making, terror, terrorism, thousand, worth"
1360186,en,"When diplomacy ends, War begins.",https://quotepark.com/quotes/1360186-adolf-hitler-when-diplomacy-ends-war-begins/,Adolf Hitler,https://quotepark.com/authors/adolf-hitler/,"War, beginning, diplomacy, end"
1086523,en,"When I dare to be powerful, to use my strength in the service of my vision, then it becomes less and less important whether I am afraid.",https://quotepark.com/quotes/1086523-audre-lorde-when-i-dare-to-be-powerful-to-use-my-strength-in/,Audre Lorde,https://quotepark.com/authors/audre-lorde/,"dare, import, importance, power, service, strength, use, vision, Motivational, For women, Success, Powerful, For Team"
1030050,en,"I don't know where I'm going from here, but I promise it won't be boring.",https://quotepark.com/quotes/1030050-david-bowie-i-dont-know-where-im-going-from-here-but-i-prom/,David Bowie,https://quotepark.com/authors/david-bowie/,"bore, going, promise, New Year"
2111260,en,"After knowing that the sun neither sets nor rises except for our imaginations and the limitations of our planet Earth, there can be no more mood swings in the heart and mind.",https://quotepark.com/quotes/2111260-mwanandeke-kindembo-after-knowing-that-the-sun-neither-sets-nor-rises/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Imagination, Mood, Sun, Heart, earth, exception, limit, limitation, mind, planet, rise, set, setting, swing"
1401647,en,"Everyone discusses my art and pretends to understand, as if it were necessary to understand, when it is simply necessary to love.",https://quotepark.com/quotes/1401647-claude-monet-everyone-discusses-my-art-and-pretends-to-understa/,Claude Monet,https://quotepark.com/authors/claude-monet/,"Love, Art, Understanding, discussion, everyone"
2110968,en,"It's impossible to fear and love God at the same time. Simply, because you can't enter into heaven and hell at the same time!",https://quotepark.com/quotes/2110968-mwanandeke-kindembo-its-impossible-to-fear-and-love-god-at-the-same-t/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Love, God, Fear, Hell, Time, heaven, timing"
1010604,en,One moment of pain is worth a lifetime of glory.,https://quotepark.com/quotes/1010604-louis-zamperini-one-moment-of-pain-is-worth-a-lifetime-of-glory/,Louis Zamperini,https://quotepark.com/authors/louis-zamperini/,"Pain, glory, lifetime, moment, worth"
281049,en,"I took a deep breath and listened to the old brag of my heart: I am, I am, I am.",https://quotepark.com/quotes/281049-sylvia-plath-i-took-a-deep-breath-and-listened-to-the-old-brag/,Sylvia Plath,https://quotepark.com/authors/sylvia-plath/,"Jaro, Heart, breath, deep, listening"
1120683,en,"That was a great time, the summer of '71 - I can't remember it, but I'll never forget it!",https://quotepark.com/quotes/1120683-lemmy-kilmister-that-was-a-great-time-the-summer-of-71-i-cant/,Lemmy Kilmister,https://quotepark.com/authors/lemmy-kilmister/,"Time, Summer, Forgetting, greatness, timing"
1770566,en,"I'm not a poster boy for good behavior and recovery in Hollywood, I'm just a guy who knows he has a lot to be grateful for.",https://quotepark.com/quotes/1770566-robert-downey-jr-im-not-a-poster-boy-for-good-behavior-and-recover/,Robert Downey Jr.,https://quotepark.com/authors/robert-downey-jr/,"Guy, Behavior, Boy, good, goodness, lot, poster, recovery"
1484002,en,"I am not gay, although I wish I were, just to piss off homophobes.",https://quotepark.com/quotes/1484002-kurt-cobain-i-am-not-gay-although-i-wish-i-were-just-to-piss/,Kurt Cobain,https://quotepark.com/authors/kurt-cobain/,"piss, wish"
830900,en,"If she's amazing, she won't be easy. If she's easy, she won't be amazing. If she's worth it, you wont give up. If you give up, you're not worthy…. Truth is, everybody is going to hurt you; you just gotta find the ones worth suffering for.",https://quotepark.com/quotes/830900-bob-marley-if-shes-amazing-she-wont-be-easy-if-shes-easy/,Bob Marley,https://quotepark.com/authors/bob-marley/,"Truth, Suffering, Hurt, amazement, everybody, finding, going, wont, worth"
826666,en,"People cry, not because they are weak. It is because they've been strong for too long.",https://quotepark.com/quotes/826666-johnny-depp-people-cry-not-because-they-are-weak-it-is-becau/,Johnny Depp,https://quotepark.com/authors/johnny-depp/,"People, Strong, Cry, weakness"
1829822,en,"In order to see the boundaries of the probabilities, need to try impossible.",https://quotepark.com/quotes/1829822-mehmed-ii-in-order-to-see-the-boundaries-of-the-probabilitie/,Mehmed II,https://quotepark.com/authors/mehmed-ii/,"boundary, land, landing, need, order, pass, passing, probability, ship, shipping, try"
2098018,en,"If a person has no hope, he is truly blessed because that person has no fear of failure.",https://quotepark.com/quotes/2098018-sadhguru-if-a-person-has-no-hope-he-is-truly-blessed-becau/,Sadhguru,https://quotepark.com/authors/sadhguru/,"persona, blessing, person, personal"
